nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Jeremey El klaloussi,19,mujer,Ciudad_real,Hinojosas de calatrava,find de semana,noche,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1109.jpg,38.6135415,-4.1387605
Amandeep Miladinov,47,hombre,Segovia,Sequera de fresno,find de semana,mañana,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1875.jpg,41.3667638,-3.5461026
Jessen Perez luna,64,mujer,Castellon,Peníscola/peñíscola,estresemana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/896.jpg,40.3576361,0.4071043
Zelene Moumene,45,mujer,Barcelona,Canovelles,estresemana,noche,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/868.jpg,41.6173948,2.28288
Jorje Guardino,79,mujer,Lugo,Folgoso do courel,estresemana,tarde,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1583.jpg,42.5882486,-7.1925449
Kanitra Moratona,36,mujer,Ceuta,Ceuta,find de semana,mañana,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1614.jpg,35.89442195,-5.355817352394269
Clare Casalins,45,otro,Guipuzcoa,Eskoriatza,find de semana,mañana,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/229.jpg,43.0174857,-2.526803
Keisha Cajigos,30,mujer,Asturias,Sariego,find de semana,tarde,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/143.jpg,43.418225199999995,-5.551820088082487
Delvon Abdelfatah,80,mujer,Las_palmas,Valsequillo de gran canaria,estresemana,mañana,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1879.jpg,27.9818509,-15.498251931925308
Pinchus Krohn,59,mujer,Almeria,Sierro,find de semana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1738.jpg,37.3214457,-2.3986429
Carole Fritsche,65,hombre,Huesca,Peñalba,find de semana,mañana,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1916.jpg,41.4999914,-0.0408927
Aren Bozhinov,67,mujer,Soria,Cerbón,find de semana,tarde,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/571.jpg,41.9292939,-2.1687504
Omid Maffioli,53,mujer,Valladolid,"Pedraja de portillo, la",find de semana,noche,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/330.jpg,41.47514525,-4.672241294612194
Kiel Alessandria,47,hombre,Soria,Trévago,find de semana,mañana,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/880.jpg,41.8737588,-2.1025868
Jovani El hachloufi,88,hombre,Badajoz,Valle de la serena,find de semana,tarde,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/639.jpg,38.7003775,-5.7993874
Rafaela Adamski,58,hombre,Asturias,Castropol,find de semana,mañana,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/79.jpg,43.5276581,-7.0300508
Eunice Llanderas,34,hombre,Albacete,Chinchilla de monte-aragón,estresemana,tarde,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1781.jpg,38.9196034,-1.7263661
Koury Erleaga,26,hombre,Malaga,Alameda,find de semana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/712.jpg,37.6090291,-121.899142
Kelsy Koujil,50,hombre,Guipuzcoa,Azpeitia,find de semana,tarde,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1021.jpg,43.1838618,-2.2657422
Emiko Dougall,52,hombre,Alava,Zigoitia,estresemana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1084.jpg,42.9568048,-2.7350578
Janea Gamindez,61,mujer,Ciudad_real,Malagón,estresemana,noche,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/15.jpg,39.1688771,-3.8512824
Lenzy Prokopenko,24,hombre,Murcia,Murcia,find de semana,mañana,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1684.jpg,37.9923795,-1.1305431
Distin Bhalil,25,mujer,Zaragoza,Ariza,estresemana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/36.jpg,41.3104852,-2.0552546
Stephenson Puddu,18,mujer,Jaen,Chiclana de segura,find de semana,mañana,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/314.jpg,38.3115637,-3.0428203
Jhon Komiri,50,hombre,Girona,Rupià,find de semana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2005.jpg,42.0207872,3.0105902
Wess Capuma,41,hombre,Las_palmas,Santa maría de guía de gran canaria,estresemana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1667.jpg,28.1390522,-15.6318282
Aimy Caperuchipi,23,mujer,La_rioja,Castroviejo,find de semana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1003.jpg,42.3301583,-2.6613127
Kenia Lecaroz,45,hombre,Granada,Murtas,find de semana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/667.jpg,36.8863182,-3.1098818
Agnieszka Lossa,95,mujer,Almeria,Alhama de almería,find de semana,noche,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1777.jpg,36.9574546,-2.5667688
Sumner Cones,76,hombre,Guipuzcoa,Hondarribia,estresemana,tarde,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1249.jpg,43.3671565,-1.7972458953457267
Ariane Huson,34,hombre,Santa_cruz_de_tenerife,San miguel de abona,estresemana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1047.jpg,28.0992051,-16.6167914
Malea Pack,65,mujer,Lleida,Torrefeta i florejacs,find de semana,tarde,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1790.jpg,41.7787656,1.2473908348280676
Kyrsten Patroni,81,mujer,Murcia,Ojós,find de semana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1214.jpg,38.1481011,-1.342091
Celestia Veiro,27,hombre,Soria,Alcubilla de las peñas,estresemana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1642.jpg,41.2518123,-2.5264638
Niva Maul,59,mujer,Alava,Bernedo,estresemana,mañana,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/695.jpg,42.6267187,-2.4980928
Genell Aliberch,63,mujer,Sevilla,Coripe,find de semana,tarde,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1286.jpg,36.971831,-5.4403189
Kanesha Weck,92,hombre,Navarra,Lizoáin-arriasgoiti,estresemana,tarde,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/475.jpg,42.8305239,-1.4679293919597263
Barbarita Ilic,94,hombre,Toledo,"Yébenes, los",estresemana,noche,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1924.jpg,39.4383139,-3.8156702
Octavio Budur,53,mujer,Las_palmas,Santa brígida,find de semana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1911.jpg,-9.7343772,-38.1259256
Milinda Trofim,74,hombre,Sevilla,"Roda de andalucía, la",find de semana,tarde,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/285.jpg,37.1742467,-3.6006327
Grecia Bertrana,46,mujer,Sevilla,Gilena,estresemana,tarde,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/637.jpg,37.2516267,-4.9154115
Gerrick Celleri,26,hombre,Salamanca,Ahigal de los aceiteros,find de semana,noche,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1049.jpg,40.8724904,-6.7462417
Cameron Bairouki,42,mujer,Sevilla,Isla mayor,estresemana,tarde,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/195.jpg,37.1324663,-6.1648075
Emmy Midence,28,hombre,Cuenca,Casasimarro,find de semana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1457.jpg,39.3946426,-2.0385536
Adam El kabir,21,hombre,Huesca,Sesa,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1001.jpg,41.9962961,-0.2442967
Beena Janini,83,mujer,Badajoz,Benquerencia de la serena,find de semana,tarde,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1249.jpg,38.6994635,-5.4952776
Raymondo Tauriz,46,mujer,Burgos,Pedrosa del príncipe,find de semana,tarde,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1985.jpg,42.2496567,-4.1992265
Tamika Peno,44,hombre,Leon,Burón,find de semana,mañana,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1068.jpg,43.0244821,-5.0514632
Diandria Thiane,66,hombre,Islas_baleares,Ariany,find de semana,mañana,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1355.jpg,39.6507976,3.1115282
Lindie Grabowski,72,mujer,Malaga,Iznate,estresemana,noche,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1120.jpg,36.7762195,-4.1849082
Arminda Baniandres,47,hombre,Huesca,Sabiñánigo,find de semana,mañana,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/412.jpg,42.518364,-0.3647899
Isauro Musy,29,hombre,Ciudad_real,Carrión de calatrava,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/76.jpg,39.0183225,-3.8168257
Raechel Bassat,68,hombre,Huelva,Cala,estresemana,mañana,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1479.jpg,-31.7613365,-71.3187697
Tiffane Palmeri,56,mujer,Cadiz,Villaluenga del rosario,find de semana,tarde,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1983.jpg,36.6965773,-5.3860094
Kacia Bouthir,45,hombre,Cuenca,Cañaveruelas,find de semana,mañana,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/48.jpg,40.400328,-2.6368691
Cezar Matteucci,30,hombre,Segovia,Bernardos,estresemana,noche,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/37.jpg,41.1281828,-4.3503802
Cressie Boghian,31,mujer,Pontevedra,"Porriño, o",estresemana,noche,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1487.jpg,42.214049,-8.7519269
Allycia Prunean,24,hombre,Soria,Velilla de la sierra,estresemana,mañana,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/879.jpg,41.8092122,-2.4014378
Mayer Pedone,58,hombre,Alicante,Beniardá,estresemana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/860.jpg,38.6835501,-0.2163624
Dahlia Montis,31,mujer,Asturias,Cabrales,estresemana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/798.jpg,43.2678898,-4.8266084018751805
Phebe Hamlin,41,mujer,Huesca,Tamarite de litera,estresemana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/298.jpg,41.8683507,0.4213037
Shenea Guardans,46,hombre,Zaragoza,Cimballa,find de semana,tarde,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/666.jpg,41.1024901,-1.7750256
Ilaisaane Vingut,20,hombre,Cuenca,"Pedroñeras, las",estresemana,tarde,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/339.jpg,39.5055524,-2.6035259
Travaris Semente,22,hombre,Castellon,Pavías,estresemana,tarde,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/616.jpg,39.9733952,-0.4817858
Cassi Mackey,92,mujer,Malaga,Antequera,find de semana,noche,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/915.jpg,37.0183652,-4.5596649
Shunda Grabolosa,30,hombre,Soria,Soliedra,find de semana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1259.jpg,41.4695546,-2.3816394
Kailyn Corsini,75,hombre,Alicante,Santa pola,estresemana,mañana,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1823.jpg,38.1923641,-0.5555464
Daron Sedrati,97,hombre,Ciudad_real,Alhambra,estresemana,noche,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1557.jpg,37.176059949999996,-3.5881102773279347
Cyrstal Alejaldre,89,mujer,Burgos,Pedrosa de río úrbel,estresemana,tarde,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/690.jpg,42.409941,-3.8217817
Sharod Buquerin,42,hombre,Madrid,"Hiruela, la",find de semana,tarde,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1745.jpg,41.0674186,-3.4743397
Shifra Cervino,18,mujer,Burgos,Villafruela,estresemana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1018.jpg,41.9175141,-3.9122928
Liezl Motis,25,hombre,Alava,Zuia,find de semana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1607.jpg,42.981719850000005,-2.831939337281476
Tyree Rosselli,83,mujer,Zaragoza,Oseja,estresemana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1534.jpg,41.5956317,-1.7001244
Korin Alderton,38,hombre,Santa_cruz_de_tenerife,San sebastián de la gomera,estresemana,mañana,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1858.jpg,28.0910382,-17.1110077
Kenzi Aghzout,38,mujer,Santa_cruz_de_tenerife,Candelaria,find de semana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/650.jpg,10.4903807,-74.86683760095967
Anuj Mbasogo,74,mujer,Almeria,Alcóntar,estresemana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1204.jpg,37.3360254,-2.5971447
Colin Trost,64,mujer,Alava,Villabuena de álava/eskuernaga,estresemana,noche,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1004.jpg,42.5470187,-2.665437
Trevell Chikar,99,hombre,Pontevedra,Salvaterra de miño,estresemana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1542.jpg,42.0823773,-8.497539
Hai Markaide,98,hombre,Cordoba,Palenciana,find de semana,noche,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/283.jpg,37.2486227,-4.5825794
Veena Mouloudi,97,hombre,Valencia,Guadasequies,find de semana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/415.jpg,38.7959544,0.1769498
Timithy Labhalla,94,hombre,Ourense,Cenlle,estresemana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1352.jpg,42.3422123,-8.0888096
Roshonda Irigoin,66,hombre,Sevilla,Villanueva del río y minas,estresemana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1008.jpg,37.6551394,-5.7112257
Courtne Diez de oñate,50,mujer,Burgos,Rucandio,find de semana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1580.jpg,42.7515741,-3.5415035
Lemar Udo,80,mujer,Las_palmas,Tejeda,find de semana,noche,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1249.jpg,27.9949917,-15.615382
Vuong De lira,32,hombre,Caceres,Serradilla,find de semana,mañana,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/838.jpg,39.8294906,-6.1399404
Corwin Meddahi,97,hombre,Badajoz,Barcarrota,estresemana,noche,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/676.jpg,38.5159459,-6.8492865
Delta Urgoitia,58,mujer,Zamora,Carbellino,find de semana,mañana,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1546.jpg,41.2318061,-6.1471131
Lavon Manchev,73,mujer,Tarragona,Alió,find de semana,noche,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1245.jpg,41.2935881,1.3062666
Sharica Centoira,91,mujer,Zamora,Santa maría de la vega,find de semana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1510.jpg,42.0832786,-5.8066651
Soila Rogowski,56,hombre,Soria,Fuentecambrón,find de semana,noche,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2014.jpg,41.5052901,-3.3289219
December Redorat,27,hombre,Caceres,Pasarón de la vera,find de semana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1228.jpg,40.0521312,-5.8209905
Nisa Tasev,65,mujer,Tarragona,Pontils,estresemana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/716.jpg,41.4774835,1.3884066
Loura Weimann,38,hombre,Segovia,Villaverde de íscar,find de semana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1181.jpg,41.3074858,-4.526874
Linda Yustino,66,mujer,Almeria,Felix,estresemana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/902.jpg,36.8686676,-2.6576842
Meg Hornet,43,mujer,Toledo,Argés,estresemana,noche,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1588.jpg,39.8062915,-4.056902
